Date,AUROPHARMA.NS,BIOCON.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,GLENMARK.NS,LUPIN.NS,SUNPHARMA.NS,TORNTPHARM.NS,ZYDUSLIFE.NS
2021-09-08,743.25,355.45001220703125,951.7999877929688,5085.0498046875,982.260009765625,520.1500244140625,982.1500244140625,777.4500122070312,1550.2750244140625,555.3499755859375
2021-09-09,741.75,352.75,949.2999877929688,5054.89990234375,982.4099731445312,524.5499877929688,981.7999877929688,776.2999877929688,1554.175048828125,558.0999755859375
2021-09-13,736.1500244140625,353.6000061035156,950.4500122070312,5085.2001953125,986.280029296875,518.7000122070312,984.0999755859375,780.2999877929688,1563.0250244140625,555.5499877929688
2021-09-14,748.0499877929688,355.70001220703125,953.1500244140625,5094.85009765625,986.1500244140625,531.5499877929688,982.6500244140625,781.4000244140625,1566.550048828125,560.8499755859375
2021-09-15,759.0,357.5,952.9500122070312,5158.89990234375,992.52001953125,535.9000244140625,989.3499755859375,780.6500244140625,1561.2249755859375,566.1500244140625
2021-09-16,754.75,376.75,954.0,5166.89990234375,986.3900146484375,535.4000244140625,968.0999755859375,781.0499877929688,1557.125,564.5
2021-09-17,746.2000122070312,377.3999938964844,954.0499877929688,5122.7998046875,976.9099731445312,518.8499755859375,950.9500122070312,769.9000244140625,1548.5999755859375,557.2000122070312
2021-09-20,712.4000244140625,360.3999938964844,938.0999755859375,5110.10009765625,954.989990234375,494.6000061035156,933.75,756.5,1528.925048828125,546.0
2021-09-21,726.4000244140625,367.25,956.0999755859375,5179.4501953125,970.72998046875,506.20001220703125,930.0999755859375,764.5,1521.800048828125,550.7999877929688
2021-09-22,731.0999755859375,367.54998779296875,963.5,5139.89990234375,969.27001953125,511.95001220703125,940.0,770.0999755859375,1542.75,561.1500244140625
2021-09-23,733.4500122070312,368.20001220703125,968.0999755859375,5212.10009765625,959.4600219726562,512.0,940.3499755859375,769.8499755859375,1550.5250244140625,567.25
2021-09-24,721.5499877929688,360.1499938964844,967.6500244140625,5108.5498046875,958.0700073242188,508.1000061035156,926.2000122070312,770.4500122070312,1550.050048828125,564.0499877929688
2021-09-27,722.0,358.1499938964844,962.7000122070312,4932.5498046875,958.3300170898438,503.6000061035156,936.1500244140625,763.0499877929688,1544.2750244140625,557.5
2021-09-28,725.0499877929688,361.95001220703125,971.0,4784.0498046875,966.6300048828125,497.04998779296875,948.9000244140625,775.0999755859375,1553.925048828125,544.3499755859375
2021-09-29,727.9500122070312,362.6000061035156,987.5999755859375,4806.4501953125,976.2000122070312,509.1000061035156,947.5499877929688,811.2999877929688,1567.425048828125,547.5999755859375
2021-09-30,724.7999877929688,362.70001220703125,983.5499877929688,4798.7001953125,976.1400146484375,510.45001220703125,951.5999755859375,818.25,1542.75,551.8499755859375
2021-10-01,717.2999877929688,365.29998779296875,986.2000122070312,4832.2998046875,991.1699829101562,513.1500244140625,966.4000244140625,826.5999755859375,1540.2750244140625,555.7000122070312
2021-10-04,732.1500244140625,364.8999938964844,957.5,5220.7001953125,1008.5399780273438,519.7999877929688,961.3499755859375,832.0,1564.7750244140625,562.1500244140625
2021-10-05,724.0,362.0,934.5499877929688,5217.85009765625,1006.9199829101562,519.7999877929688,963.75,820.5,1564.6500244140625,563.9500122070312
2021-10-06,715.3499755859375,356.3999938964844,913.4500122070312,5136.5498046875,991.3200073242188,504.75,947.1500244140625,800.5999755859375,1532.4749755859375,550.3499755859375
2021-10-07,719.5999755859375,359.75,916.0499877929688,5097.85009765625,978.219970703125,517.3499755859375,956.0499877929688,823.25,1537.125,549.75
2021-10-08,714.75,358.75,917.0999755859375,5071.2998046875,969.8400268554688,527.0999755859375,947.2999877929688,821.4000244140625,1537.6500244140625,549.7999877929688
2021-10-11,720.5499877929688,360.1000061035156,913.75,5143.0498046875,978.8699951171875,534.0,958.5,832.5499877929688,1583.5999755859375,548.4500122070312
2021-10-12,729.8499755859375,358.29998779296875,915.9500122070312,5225.89990234375,982.0599975585938,526.2999877929688,966.2999877929688,829.7000122070312,1556.7750244140625,541.4000244140625
2021-10-13,728.5499877929688,352.25,913.5,5248.89990234375,985.6900024414062,529.7999877929688,963.2999877929688,842.5499877929688,1563.675048828125,545.6500244140625
2021-10-14,727.1500244140625,347.6499938964844,911.3499755859375,5372.14990234375,991.739990234375,524.7999877929688,946.4500122070312,841.2999877929688,1565.199951171875,544.0999755859375
2021-10-18,718.25,342.5,903.75,5343.0498046875,975.5,519.0,936.4500122070312,835.9000244140625,1555.875,534.2999877929688
2021-10-19,712.5499877929688,344.3999938964844,906.2000122070312,5192.10009765625,960.3599853515625,515.6500244140625,938.4000244140625,827.3499755859375,1536.4749755859375,527.0999755859375
2021-10-20,701.7000122070312,341.75,905.9000244140625,5116.39990234375,950.780029296875,505.8999938964844,929.6500244140625,814.9000244140625,1491.125,517.2000122070312
2021-10-21,705.9000244140625,344.95001220703125,911.5499877929688,5193.64990234375,930.3300170898438,502.75,924.2999877929688,818.4000244140625,1506.2750244140625,510.6000061035156
2021-10-22,695.0499877929688,323.79998779296875,896.3499755859375,5073.39990234375,927.489990234375,493.1499938964844,919.2999877929688,812.5499877929688,1484.699951171875,502.3999938964844
2021-10-25,685.3499755859375,321.29998779296875,901.8499755859375,4995.9501953125,935.22998046875,485.95001220703125,928.1500244140625,813.2000122070312,1542.0,498.8999938964844
2021-10-26,703.5,333.54998779296875,907.5,5018.89990234375,933.239990234375,507.8999938964844,929.7999877929688,813.5,1472.125,508.79998779296875
2021-10-27,706.5999755859375,337.70001220703125,922.5,5149.35009765625,932.5399780273438,503.70001220703125,936.8499755859375,825.0999755859375,1410.7249755859375,509.20001220703125
2021-10-28,678.6500244140625,337.8500061035156,891.75,5121.14990234375,913.989990234375,494.5,881.75,807.5999755859375,1391.6500244140625,491.70001220703125
2021-10-29,689.3499755859375,351.1000061035156,905.0499877929688,5150.14990234375,931.8400268554688,503.8999938964844,922.9000244140625,795.0,1430.199951171875,502.79998779296875
2021-11-01,697.5999755859375,348.29998779296875,909.25,5228.2001953125,960.2899780273438,514.2999877929688,944.3499755859375,811.7999877929688,1439.699951171875,501.45001220703125
2021-11-02,691.2000122070312,345.54998779296875,903.4000244140625,5205.39990234375,949.219970703125,515.8499755859375,930.75,815.4000244140625,1419.5250244140625,495.5
2021-11-03,685.7999877929688,348.45001220703125,912.6500244140625,5140.14990234375,954.3300170898438,514.5,935.9000244140625,787.9500122070312,1402.125,490.5
2021-11-04,690.0499877929688,348.6499938964844,910.7000122070312,5208.0498046875,953.22998046875,523.4000244140625,934.25,795.4500122070312,1409.675048828125,490.5
2021-11-08,672.0,348.75,913.7000122070312,4896.7001953125,957.75,526.6500244140625,929.2999877929688,800.0,1451.375,494.5
2021-11-09,677.0,347.0,914.1500244140625,4951.2998046875,958.469970703125,524.5499877929688,937.3499755859375,801.3499755859375,1423.675048828125,498.3999938964844
2021-11-10,699.8499755859375,347.8999938964844,912.4500122070312,4905.75,965.8699951171875,520.7000122070312,942.0499877929688,811.0999755859375,1412.9749755859375,502.04998779296875
2021-11-11,686.5499877929688,346.6000061035156,904.9000244140625,4833.25,962.989990234375,514.8499755859375,935.6500244140625,794.8499755859375,1417.300048828125,491.95001220703125
2021-11-12,687.9000244140625,346.45001220703125,915.9500122070312,4843.7998046875,968.6500244140625,523.7999877929688,948.25,806.5,1395.675048828125,492.6000061035156
2021-11-15,695.75,361.75,938.1500244140625,4907.64990234375,974.72998046875,535.75,944.75,810.7000122070312,1397.324951171875,493.29998779296875
2021-11-16,686.7999877929688,369.3500061035156,921.75,4852.60009765625,963.52001953125,517.4500122070312,931.5,798.4500122070312,1394.5250244140625,480.6000061035156
2021-11-17,666.5499877929688,376.3999938964844,905.3499755859375,4763.85009765625,953.6599731445312,501.3999938964844,910.1500244140625,791.3499755859375,1417.199951171875,472.1000061035156
2021-11-18,639.5499877929688,366.95001220703125,892.2999877929688,4785.60009765625,934.2899780273438,482.6000061035156,898.7000122070312,790.6500244140625,1395.6500244140625,462.6499938964844
2021-11-22,627.5999755859375,357.8500061035156,895.4000244140625,4679.14990234375,921.52001953125,469.25,871.2999877929688,770.75,1376.574951171875,456.29998779296875
2021-11-23,650.9500122070312,365.79998779296875,910.5999755859375,4763.2998046875,926.3900146484375,516.7000122070312,883.0,785.2000122070312,1410.75,463.45001220703125
2021-11-24,658.8499755859375,359.79998779296875,893.4500122070312,4682.7001953125,919.6099853515625,519.75,894.7000122070312,778.9500122070312,1408.75,459.3500061035156
2021-11-25,668.9000244140625,362.5,899.9500122070312,4799.7998046875,918.3200073242188,529.2999877929688,899.25,782.9000244140625,1495.2750244140625,462.1000061035156
2021-11-26,678.5499877929688,362.79998779296875,966.7000122070312,4937.7998046875,950.1799926757812,532.2000122070312,915.3499755859375,767.2999877929688,1518.050048828125,473.20001220703125
2021-11-29,654.9000244140625,364.3999938964844,965.0,4921.35009765625,939.52001953125,512.75,893.0,751.0499877929688,1518.6500244140625,456.25
2021-11-30,660.25,360.3999938964844,971.2999877929688,4878.7998046875,935.1699829101562,523.7999877929688,884.4000244140625,753.5999755859375,1521.0250244140625,465.25
2021-12-01,662.5999755859375,370.70001220703125,928.1500244140625,4752.2001953125,921.27001953125,501.45001220703125,871.4000244140625,745.3499755859375,1487.824951171875,454.20001220703125
2021-12-02,673.5499877929688,367.5,921.25,4777.2998046875,932.5499877929688,505.45001220703125,875.5999755859375,766.25,1485.574951171875,460.54998779296875
2021-12-03,674.1500244140625,366.8500061035156,912.0499877929688,4757.0498046875,919.2999877929688,499.04998779296875,873.0,751.7999877929688,1490.9000244140625,460.45001220703125
2021-12-06,661.7999877929688,359.75,894.9500122070312,4646.7998046875,899.739990234375,493.29998779296875,858.25,737.1500244140625,1468.4749755859375,452.5
2021-12-07,673.3499755859375,360.20001220703125,889.25,4624.7998046875,904.1400146484375,494.79998779296875,866.1500244140625,743.7000122070312,1537.300048828125,449.20001220703125
2021-12-08,701.9500122070312,382.79998779296875,897.9500122070312,4604.9501953125,914.1400146484375,507.70001220703125,889.25,757.5499877929688,1568.949951171875,461.8999938964844
2021-12-09,705.25,372.95001220703125,894.5,4576.9501953125,918.8499755859375,507.75,887.5499877929688,759.75,1556.4000244140625,462.3999938964844
2021-12-10,704.3499755859375,372.20001220703125,893.9000244140625,4506.4501953125,918.6599731445312,525.7999877929688,883.9000244140625,761.3499755859375,1543.324951171875,467.5
2021-12-13,693.2000122070312,378.5,891.2999877929688,4530.39990234375,919.9600219726562,531.5999755859375,884.0,762.5999755859375,1537.5,464.75
2021-12-14,708.8499755859375,378.1499938964844,895.5999755859375,4654.39990234375,929.3099975585938,518.2999877929688,943.0499877929688,756.0499877929688,1560.2750244140625,467.6000061035156
2021-12-15,692.9500122070312,375.3999938964844,895.7000122070312,4588.7001953125,920.0599975585938,502.8500061035156,918.8499755859375,775.0999755859375,1557.2750244140625,465.5
2021-12-16,683.7000122070312,363.1499938964844,881.0,4601.4501953125,919.469970703125,498.04998779296875,903.4000244140625,764.4500122070312,1546.0250244140625,463.95001220703125
2021-12-17,679.5999755859375,353.25,860.2000122070312,4511.4501953125,903.5900268554688,482.6499938964844,874.8499755859375,768.9500122070312,1540.6500244140625,459.5
2021-12-20,686.5499877929688,350.79998779296875,893.7999877929688,4408.4501953125,912.1400146484375,491.1000061035156,875.1500244140625,763.9500122070312,1533.925048828125,445.20001220703125
2021-12-21,693.75,350.75,886.75,4405.7001953125,924.1799926757812,488.70001220703125,875.75,778.5499877929688,1536.675048828125,455.1000061035156
2021-12-22,718.0999755859375,360.1000061035156,889.7000122070312,4563.5,929.7000122070312,498.0,902.3499755859375,797.5,1540.9000244140625,466.79998779296875
2021-12-23,723.0999755859375,374.3500061035156,909.75,4478.5,938.9600219726562,504.45001220703125,912.4500122070312,792.4500122070312,1581.25,465.0
2021-12-24,708.4500122070312,354.45001220703125,908.2999877929688,4447.25,927.72998046875,495.3999938964844,897.75,785.4000244140625,1523.0999755859375,453.29998779296875
2021-12-27,726.0999755859375,356.45001220703125,930.25,4473.2001953125,947.3800048828125,509.6499938964844,916.4500122070312,794.0999755859375,1574.375,458.25
2021-12-28,725.25,355.95001220703125,933.2999877929688,4525.35009765625,948.760009765625,513.2999877929688,916.5999755859375,815.0999755859375,1571.199951171875,458.20001220703125
2021-12-29,727.0499877929688,361.6499938964844,935.5499877929688,4621.60009765625,966.6300048828125,518.0999755859375,929.5999755859375,838.7999877929688,1592.8499755859375,469.25
2021-12-30,723.5,361.3999938964844,952.75,4627.89990234375,980.9400024414062,524.8499755859375,937.8499755859375,834.4500122070312,1595.4749755859375,479.45001220703125
2021-12-31,734.3499755859375,364.6499938964844,944.0999755859375,4678.2001953125,981.4000244140625,528.5499877929688,950.75,845.7000122070312,1639.2249755859375,483.1499938964844
2022-01-03,732.0999755859375,362.75,930.5,4651.25,970.6300048828125,525.25,945.25,848.9500122070312,1626.050048828125,477.25
2022-01-04,722.25,364.3999938964844,924.25,4621.7001953125,967.0900268554688,517.0,932.3499755859375,837.7000122070312,1604.425048828125,464.6499938964844
2022-01-05,721.2999877929688,363.3500061035156,928.5499877929688,4558.4501953125,958.0800170898438,519.3499755859375,932.0499877929688,835.0999755859375,1599.9749755859375,458.75
2022-01-06,717.9500122070312,360.3500061035156,922.0,4489.14990234375,947.8900146484375,515.0499877929688,923.1500244140625,829.5999755859375,1579.425048828125,457.1000061035156
2022-01-07,710.0,358.5,914.75,4516.7001953125,941.6799926757812,510.6499938964844,916.0499877929688,828.9500122070312,1570.25,450.5
2022-01-10,737.2999877929688,358.1499938964844,916.2000122070312,4465.7998046875,939.8099975585938,519.0,938.2999877929688,826.7000122070312,1572.175048828125,453.75
2022-01-11,719.7000122070312,358.6499938964844,915.9500122070312,4516.5498046875,933.8499755859375,520.1500244140625,946.0499877929688,832.4000244140625,1562.9000244140625,445.75
2022-01-12,716.9000244140625,364.8500061035156,906.2000122070312,4492.89990234375,938.6799926757812,515.3499755859375,952.8499755859375,836.2000122070312,1579.949951171875,443.3999938964844
2022-01-13,717.5999755859375,370.25,924.0499877929688,4590.0498046875,945.1900024414062,521.2999877929688,958.9500122070312,865.5,1594.5999755859375,447.25
2022-01-14,695.1500244140625,357.70001220703125,921.5,4616.60009765625,937.8400268554688,516.0,951.7999877929688,859.75,1597.0999755859375,442.1000061035156
2022-01-17,685.7999877929688,357.1000061035156,910.2000122070312,4630.35009765625,934.47998046875,516.9500122070312,942.5499877929688,853.2000122070312,1595.5,438.04998779296875
2022-01-18,668.7999877929688,348.70001220703125,902.1500244140625,4527.14990234375,938.7100219726562,495.20001220703125,943.7000122070312,846.7000122070312,1593.4000244140625,422.04998779296875
2022-01-19,670.5,367.3500061035156,895.6500244140625,4481.5,936.989990234375,498.1499938964844,959.4500122070312,838.5,1600.574951171875,423.70001220703125
2022-01-20,661.2000122070312,364.20001220703125,882.3499755859375,4329.75,918.3099975585938,497.3500061035156,939.5,820.0,1602.4000244140625,418.3999938964844
2022-01-21,655.4500122070312,377.1000061035156,867.4500122070312,4179.39990234375,899.22998046875,482.95001220703125,903.4000244140625,808.75,1582.574951171875,410.3999938964844
2022-01-24,609.7000122070312,372.79998779296875,892.0999755859375,4056.60009765625,872.8699951171875,471.95001220703125,922.0,800.8499755859375,1558.925048828125,397.20001220703125
2022-01-25,616.8499755859375,374.29998779296875,905.6500244140625,4049.199951171875,880.5700073242188,486.04998779296875,915.9500122070312,808.0499877929688,1580.5,395.6499938964844
2022-01-27,608.7999877929688,359.3999938964844,927.5999755859375,3939.85009765625,851.27001953125,476.3500061035156,888.0999755859375,812.0999755859375,1341.75,384.3999938964844
2022-01-28,623.9000244140625,364.1000061035156,932.25,3940.699951171875,843.719970703125,487.6000061035156,899.75,827.3499755859375,1328.824951171875,396.0
2022-01-31,634.4500122070312,367.1000061035156,945.0,4036.10009765625,860.5599975585938,486.54998779296875,908.0999755859375,834.5,1335.7249755859375,406.5
2022-02-01,657.5,376.1499938964844,946.4000244140625,4108.35009765625,861.8900146484375,494.45001220703125,904.0499877929688,891.75,1339.324951171875,406.70001220703125
2022-02-02,673.8499755859375,387.25,951.7999877929688,4219.64990234375,883.0700073242188,502.8999938964844,913.5499877929688,890.6500244140625,1369.2750244140625,414.5
2022-02-03,670.75,392.70001220703125,952.75,4262.4501953125,874.9299926757812,495.75,900.0,883.5499877929688,1353.675048828125,407.70001220703125
2022-02-04,662.5999755859375,391.6499938964844,946.0999755859375,4304.5,870.3900146484375,491.0,872.2000122070312,893.9500122070312,1341.449951171875,409.25
2022-02-07,649.75,399.29998779296875,933.2999877929688,4201.5,861.8400268554688,489.79998779296875,804.7000122070312,887.0499877929688,1307.175048828125,397.3500061035156
2022-02-08,650.0999755859375,404.6000061035156,948.0499877929688,4277.5498046875,864.3900146484375,484.95001220703125,787.5999755859375,894.0999755859375,1300.1500244140625,400.75
2022-02-09,656.0499877929688,407.25,968.25,4329.4501953125,873.75,501.75,800.9500122070312,886.4500122070312,1300.574951171875,405.5
2022-02-10,684.4000244140625,403.70001220703125,975.0499877929688,4313.75,874.1400146484375,501.45001220703125,806.3499755859375,894.2999877929688,1298.574951171875,401.29998779296875
2022-02-11,700.0499877929688,402.8999938964844,958.5,4291.25,865.0800170898438,489.5,798.0999755859375,880.0999755859375,1295.300048828125,392.3500061035156
2022-02-14,680.4000244140625,393.54998779296875,954.9000244140625,4277.89990234375,840.9199829101562,478.29998779296875,761.3499755859375,864.8499755859375,1275.5999755859375,382.6499938964844
2022-02-15,692.4500122070312,403.8999938964844,921.8499755859375,4325.7998046875,855.510009765625,485.54998779296875,764.2000122070312,876.7999877929688,1296.449951171875,387.20001220703125
2022-02-16,690.0999755859375,401.8500061035156,933.0999755859375,4465.14990234375,863.2899780273438,487.20001220703125,777.4000244140625,868.8499755859375,1313.4749755859375,384.6000061035156
2022-02-17,674.6500244140625,395.70001220703125,928.2000122070312,4442.2001953125,860.2000122070312,476.3500061035156,772.2999877929688,862.5499877929688,1296.2249755859375,382.8999938964844
2022-02-18,657.0,392.70001220703125,909.0999755859375,4353.39990234375,864.22998046875,470.29998779296875,767.75,862.9000244140625,1331.9749755859375,376.54998779296875
2022-02-21,639.0499877929688,387.5,907.25,4258.2998046875,859.6500244140625,455.6000061035156,760.75,843.8499755859375,1327.449951171875,371.1499938964844
2022-02-22,637.5499877929688,384.29998779296875,913.4000244140625,4224.7998046875,843.7000122070312,441.54998779296875,752.2000122070312,845.7999877929688,1350.199951171875,366.45001220703125
2022-02-23,637.0499877929688,395.45001220703125,914.9000244140625,4181.60009765625,840.1900024414062,452.5,756.0,840.25,1369.074951171875,371.70001220703125
2022-02-24,605.4500122070312,374.1499938964844,895.7999877929688,3936.64990234375,818.5,429.79998779296875,713.2000122070312,818.25,1334.5,344.75
2022-02-25,625.0499877929688,394.54998779296875,923.6500244140625,4138.35009765625,835.3200073242188,452.04998779296875,741.9500122070312,831.5499877929688,1352.8499755859375,356.04998779296875
2022-02-28,625.25,348.8500061035156,925.0499877929688,4265.0,812.6799926757812,448.5,745.8499755859375,843.9000244140625,1374.949951171875,360.3999938964844
2022-03-02,620.1500244140625,344.8500061035156,923.0999755859375,4160.89990234375,770.6300048828125,444.75,728.1500244140625,820.9000244140625,1386.074951171875,355.04998779296875
2022-03-03,618.4500122070312,340.04998779296875,934.9000244140625,4160.4501953125,743.77001953125,440.95001220703125,719.5,820.9000244140625,1400.425048828125,351.6000061035156
2022-03-04,609.3499755859375,328.20001220703125,931.2000122070312,4094.699951171875,765.72998046875,426.8999938964844,704.3499755859375,829.6500244140625,1370.25,345.95001220703125
2022-03-07,608.9500122070312,330.0,941.1500244140625,4074.949951171875,753.8800048828125,435.54998779296875,700.7999877929688,822.6500244140625,1349.2750244140625,342.1000061035156
2022-03-08,625.7999877929688,334.45001220703125,969.5499877929688,4164.25,773.7100219726562,437.45001220703125,708.4000244140625,855.0,1372.5,344.5
2022-03-09,635.25,337.79998779296875,981.5499877929688,4234.0498046875,786.0900268554688,441.1499938964844,739.4000244140625,868.25,1387.300048828125,359.3500061035156
2022-03-10,630.4000244140625,333.20001220703125,987.0499877929688,4300.89990234375,778.5,445.54998779296875,739.5499877929688,869.5499877929688,1384.5999755859375,365.75
2022-03-11,642.25,331.95001220703125,1043.949951171875,4339.39990234375,795.1199951171875,453.29998779296875,747.9000244140625,902.0,1411.625,370.6499938964844
2022-03-14,631.2999877929688,328.70001220703125,1048.6500244140625,4393.7998046875,791.4600219726562,447.04998779296875,745.2000122070312,892.25,1414.5,365.3500061035156
2022-03-15,621.75,327.45001220703125,1068.050048828125,4386.25,779.969970703125,444.04998779296875,737.9500122070312,891.6500244140625,1435.300048828125,369.6000061035156
2022-03-16,637.5,329.20001220703125,1055.800048828125,4402.25,788.760009765625,446.8500061035156,749.5999755859375,889.2000122070312,1425.0,375.1499938964844
2022-03-17,640.3499755859375,331.45001220703125,1048.5,4504.35009765625,808.4299926757812,443.8500061035156,765.3499755859375,911.5999755859375,1437.300048828125,373.29998779296875
2022-03-21,679.4000244140625,329.79998779296875,1050.300048828125,4456.25,800.989990234375,455.75,755.1500244140625,913.7999877929688,1381.800048828125,366.3999938964844
2022-03-22,687.5,334.70001220703125,1032.5999755859375,4448.5498046875,806.0700073242188,450.04998779296875,757.25,914.0999755859375,1381.0999755859375,360.1000061035156
2022-03-23,692.5,337.20001220703125,1014.4500122070312,4553.5498046875,825.4600219726562,453.75,746.2999877929688,900.7999877929688,1415.550048828125,367.79998779296875
2022-03-24,721.1500244140625,342.29998779296875,1029.0,4494.64990234375,865.7000122070312,464.1000061035156,774.5999755859375,908.8499755859375,1414.199951171875,367.1000061035156
2022-03-25,717.5999755859375,348.8999938964844,1013.5,4454.14990234375,872.2899780273438,457.54998779296875,756.3499755859375,902.3499755859375,1371.574951171875,359.1499938964844
2022-03-28,706.75,345.70001220703125,1017.0999755859375,4416.5498046875,857.0900268554688,446.20001220703125,752.4000244140625,905.9000244140625,1364.1500244140625,353.04998779296875
2022-03-29,692.9500122070312,343.45001220703125,1038.8499755859375,4561.60009765625,864.7100219726562,452.3999938964844,761.5,919.3499755859375,1404.949951171875,356.0
2022-03-30,675.5999755859375,341.54998779296875,1028.949951171875,4538.60009765625,870.8800048828125,449.6499938964844,749.0999755859375,920.5999755859375,1414.175048828125,355.8500061035156
2022-03-31,668.5499877929688,335.6000061035156,1018.0499877929688,4402.0498046875,859.0900268554688,442.0,747.0499877929688,914.75,1395.9749755859375,348.5
2022-04-01,682.3499755859375,341.8999938964844,1014.8499755859375,4379.7001953125,855.8900146484375,452.3500061035156,765.5,908.7000122070312,1393.3499755859375,354.3999938964844
2022-04-04,692.4000244140625,346.45001220703125,1027.800048828125,4497.60009765625,863.4299926757812,460.25,790.5499877929688,926.0499877929688,1415.324951171875,363.3999938964844
2022-04-05,705.4000244140625,347.29998779296875,1021.4500122070312,4461.2001953125,865.97998046875,470.1499938964844,776.2000122070312,929.0999755859375,1393.125,365.45001220703125
2022-04-06,704.2999877929688,350.29998779296875,1029.0,4386.89990234375,855.3499755859375,475.1000061035156,772.7999877929688,928.0999755859375,1366.625,369.5
2022-04-07,698.8499755859375,353.3500061035156,1036.699951171875,4448.4501953125,863.47998046875,477.1000061035156,784.5999755859375,930.9500122070312,1376.25,369.1499938964844
2022-04-08,700.7000122070312,355.0,1011.5999755859375,4505.9501953125,886.0700073242188,479.1499938964844,782.0499877929688,924.5999755859375,1400.9000244140625,369.25
2022-04-11,698.0999755859375,351.3500061035156,1025.5,4503.7998046875,876.0999755859375,478.04998779296875,785.5,925.4000244140625,1396.800048828125,371.95001220703125
2022-04-12,681.1500244140625,349.1499938964844,1027.25,4473.39990234375,874.469970703125,475.20001220703125,773.5999755859375,921.2999877929688,1403.375,363.3500061035156
2022-04-13,683.75,350.70001220703125,1016.5999755859375,4499.25,859.8400268554688,477.79998779296875,773.0,936.75,1424.75,364.79998779296875
2022-04-18,673.7000122070312,343.20001220703125,1027.8499755859375,4524.89990234375,856.989990234375,467.95001220703125,770.1500244140625,927.5,1426.8499755859375,364.8999938964844
2022-04-19,662.1500244140625,337.95001220703125,1000.2999877929688,4411.39990234375,841.9400024414062,459.45001220703125,769.5,922.0,1420.175048828125,356.3500061035156
2022-04-20,670.6500244140625,352.54998779296875,1012.0499877929688,4455.64990234375,858.6799926757812,457.25,777.2000122070312,923.5,1429.824951171875,360.95001220703125
2022-04-21,674.0,373.95001220703125,998.5499877929688,4529.0498046875,864.0599975585938,453.6000061035156,782.4500122070312,944.0999755859375,1414.9749755859375,361.54998779296875
2022-04-22,666.7000122070312,375.54998779296875,967.0,4492.5,838.5499877929688,443.54998779296875,754.2000122070312,924.7999877929688,1368.7750244140625,352.29998779296875
2022-04-25,638.9000244140625,380.8500061035156,953.1500244140625,4410.10009765625,823.0900268554688,427.04998779296875,725.4000244140625,900.0,1366.1500244140625,341.1499938964844
2022-04-26,638.0999755859375,380.04998779296875,978.4000244140625,4519.60009765625,830.9099731445312,435.75,758.5999755859375,918.0499877929688,1367.5250244140625,349.45001220703125
2022-04-27,629.0499877929688,381.95001220703125,977.75,4530.60009765625,815.4099731445312,436.1499938964844,742.5999755859375,906.0999755859375,1354.800048828125,345.20001220703125
2022-04-28,633.4000244140625,376.75,981.2000122070312,4564.60009765625,824.4299926757812,439.20001220703125,748.6500244140625,921.0,1392.550048828125,353.8999938964844
2022-04-29,629.0499877929688,368.45001220703125,981.2000122070312,4505.39990234375,826.3900146484375,439.54998779296875,744.6500244140625,928.6500244140625,1407.175048828125,352.1000061035156
2022-05-02,642.5,372.79998779296875,976.5999755859375,4509.64990234375,824.780029296875,437.45001220703125,741.8499755859375,923.4000244140625,1396.25,350.1499938964844
2022-05-04,624.6500244140625,367.04998779296875,957.5499877929688,4344.14990234375,798.469970703125,421.04998779296875,726.75,900.9000244140625,1346.125,339.1499938964844
2022-05-05,625.3499755859375,362.1000061035156,948.4000244140625,4365.7998046875,792.760009765625,418.54998779296875,726.3499755859375,878.1500244140625,1341.7249755859375,340.6499938964844
2022-05-06,612.9500122070312,348.0,934.75,4165.85009765625,786.1300048828125,410.75,723.8499755859375,883.2999877929688,1325.425048828125,338.20001220703125
2022-05-09,614.2999877929688,338.54998779296875,938.2999877929688,4231.10009765625,781.1599731445312,415.70001220703125,733.0499877929688,885.4000244140625,1298.5999755859375,335.8500061035156
2022-05-10,603.0999755859375,330.79998779296875,926.1500244140625,4296.35009765625,782.7999877929688,404.1499938964844,714.4500122070312,861.8499755859375,1289.574951171875,330.1000061035156
2022-05-11,584.4000244140625,334.25,937.5999755859375,4293.7998046875,776.8099975585938,403.5,716.7999877929688,854.7999877929688,1276.449951171875,331.70001220703125
2022-05-12,570.75,327.95001220703125,920.75,4233.39990234375,776.0,390.54998779296875,694.1500244140625,850.0,1252.199951171875,333.3999938964844
2022-05-13,562.5499877929688,326.1499938964844,934.5999755859375,4281.10009765625,784.8599853515625,393.8500061035156,696.3499755859375,882.5,1291.300048828125,340.8500061035156
2022-05-16,551.0999755859375,319.8999938964844,933.4000244140625,4218.10009765625,777.6799926757812,392.6000061035156,685.0499877929688,885.5999755859375,1290.625,345.1000061035156
2022-05-17,535.6500244140625,330.45001220703125,938.0,4303.35009765625,780.7999877929688,402.3999938964844,690.9000244140625,891.75,1309.050048828125,349.04998779296875
2022-05-18,559.5999755859375,337.8500061035156,957.0999755859375,4366.7001953125,781.1599731445312,406.29998779296875,683.2999877929688,899.1500244140625,1318.4749755859375,347.3999938964844
2022-05-19,522.8499755859375,322.5,938.0,4199.2001953125,785.8900146484375,392.6499938964844,634.8499755859375,884.5999755859375,1296.1500244140625,338.75
2022-05-20,557.9500122070312,340.0,978.4000244140625,4304.7998046875,849.8200073242188,407.5,638.4000244140625,915.6500244140625,1332.3499755859375,356.8500061035156
